protocol,noise_model,parameter,circuit_label,n_failed_test_rounds,decoded_output,correct_value,match,computation_outcomes_count
FK12,depolarising,0.0001,circuit4708.qasm,1,1,1,✓,56
FK12,depolarising,0.0005,circuit5028.qasm,12,0,0,✓,32
FK12,depolarising,0.0005,circuit4079.qasm,16,0,0,✓,44
FK12,depolarising,0.0001,circuit1665.qasm,0,0,0,✓,36
FK12,depolarising,0.0001,circuit5432.qasm,1,0,0,✓,32
FK12,depolarising,0.0001,circuit8725.qasm,2,0,0,✓,33
FK12,depolarising,0.0005,circuit5613.qasm,11,0,0,✓,30
FK12,depolarising,0.0001,circuit7197.qasm,3,1,1,✓,58
FK12,depolarising,0.0001,circuit8433.qasm,2,0,0,✓,40
FK12,depolarising,0.0001,circuit6104.qasm,4,0,0,✓,34
FK12,depolarising,0.0005,circuit7077.qasm,10,1,1,✓,62
FK12,depolarising,0.0001,circuit5516.qasm,1,0,0,✓,38
FK12,depolarising,0.0005,circuit2471.qasm,16,0,0,✓,28
FK12,depolarising,0.0001,circuit8389.qasm,3,0,0,✓,41
FK12,depolarising,0.0001,circuit9451.qasm,0,1,1,✓,61
FK12,depolarising,0.0001,circuit0499.qasm,5,1,1,✓,76
FK12,depolarising,0.0001,circuit2424.qasm,1,1,1,✓,57
FK12,depolarising,0.0001,circuit6474.qasm,6,1,1,✓,66
FK12,depolarising,0.0005,circuit9107.qasm,10,0,0,✓,35
FK12,depolarising,0.0005,circuit6388.qasm,12,0,0,✓,35
FK12,depolarising,0.0001,circuit2204.qasm,2,0,0,✓,37
FK12,depolarising,0.0005,circuit2419.qasm,15,1,1,✓,64
FK12,depolarising,0.0005,circuit3387.qasm,10,1,1,✓,64
FK12,depolarising,0.0005,circuit8232.qasm,14,0,0,✓,29
FK12,depolarising,0.0005,circuit8556.qasm,12,0,0,✓,27
FK12,depolarising,0.0005,circuit2264.qasm,14,0,0,✓,35
FK12,depolarising,0.0005,circuit8380.qasm,14,0,0,✓,36
FK12,depolarising,0.0005,circuit9451.qasm,12,1,1,✓,69
FK12,depolarising,0.0005,circuit2244.qasm,7,1,1,✓,62
FK12,depolarising,0.0005,circuit0126.qasm,13,0,0,✓,35
FK12,depolarising,0.0005,circuit9611.qasm,13,1,1,✓,62
FK12,depolarising,0.0005,circuit1864.qasm,7,1,1,✓,66
FK12,depolarising,0.0005,circuit8326.qasm,13,0,0,✓,43
FK12,depolarising,0.0005,circuit6663.qasm,20,0,0,✓,31
FK12,depolarising,0.0005,circuit9367.qasm,8,1,1,✓,53
FK12,depolarising,0.0001,circuit2715.qasm,0,0,0,✓,36
FK12,depolarising,0.0001,circuit7947.qasm,1,1,1,✓,67
FK12,depolarising,0.0001,circuit6734.qasm,1,1,1,✓,63
FK12,depolarising,0.0001,circuit9638.qasm,3,0,0,✓,37
FK12,depolarising,0.0005,circuit7947.qasm,8,1,1,✓,64
FK12,depolarising,0.0005,circuit7197.qasm,13,1,1,✓,69
FK12,depolarising,0.0005,circuit6734.qasm,17,1,1,✓,59
FK12,depolarising,0.0005,circuit2017.qasm,11,1,1,✓,70
FK12,depolarising,0.0005,circuit5296.qasm,9,1,1,✓,56
FK12,depolarising,0.0005,circuit2587.qasm,20,1,1,✓,65
FK12,depolarising,0.0005,circuit2424.qasm,14,1,1,✓,57
FK12,depolarising,0.0005,circuit9081.qasm,15,1,1,✓,70
FK12,depolarising,0.0005,circuit4909.qasm,16,0,0,✓,41
FK12,depolarising,0.0005,circuit8036.qasm,15,1,1,✓,69
FK12,depolarising,0.0005,circuit4708.qasm,19,1,1,✓,64
FK12,depolarising,0.0005,circuit5432.qasm,15,0,0,✓,34
FK12,depolarising,0.0005,circuit1665.qasm,9,0,0,✓,30
FK12,depolarising,0.0005,circuit5516.qasm,11,0,0,✓,40
FK12,depolarising,0.0005,circuit1737.qasm,9,1,1,✓,70
FK12,depolarising,0.0005,circuit3669.qasm,13,0,0,✓,31
FK12,depolarising,0.0005,circuit8891.qasm,13,0,0,✓,38
FK12,depolarising,0.0005,circuit3498.qasm,10,0,0,✓,49
FK12,depolarising,0.0005,circuit4099.qasm,15,1,1,✓,60
FK12,depolarising,0.0005,circuit2971.qasm,8,1,1,✓,72
FK12,depolarising,0.0005,circuit8433.qasm,8,0,0,✓,34
FK12,depolarising,0.0005,circuit6424.qasm,12,0,0,✓,36
FK12,depolarising,0.0005,circuit8725.qasm,13,0,0,✓,34
FK12,depolarising,0.0005,circuit0499.qasm,11,1,1,✓,68
FK12,depolarising,0.0005,circuit0662.qasm,12,0,0,✓,36
FK12,depolarising,0.0005,circuit0581.qasm,10,1,1,✓,55
FK12,depolarising,0.0005,circuit0427.qasm,9,0,0,✓,34
FK12,depolarising,0.0005,circuit8753.qasm,12,0,0,✓,40
FK12,depolarising,0.0005,circuit8389.qasm,16,0,0,✓,33
FK12,depolarising,0.0005,circuit2204.qasm,7,0,0,✓,36
FK12,depolarising,0.0005,circuit9803.qasm,11,0,0,✓,38
FK12,depolarising,0.0005,circuit6474.qasm,8,1,1,✓,69
FK12,depolarising,0.0005,circuit8579.qasm,9,1,1,✓,70
FK12,depolarising,0.0005,circuit8024.qasm,13,1,1,✓,64
FK12,depolarising,0.0005,circuit8242.qasm,13,1,1,✓,64
FK12,depolarising,0.0005,circuit3783.qasm,15,1,1,✓,63
FK12,depolarising,0.0005,circuit0086.qasm,7,0,0,✓,35
FK12,depolarising,0.0005,circuit6104.qasm,13,0,0,✓,44
FK12,depolarising,0.0005,circuit5104.qasm,5,1,1,✓,69
FK12,depolarising,0.0001,circuit6691.qasm,0,1,1,✓,64
FK12,depolarising,0.0001,circuit0302.qasm,6,1,1,✓,56
FK12,depolarising,0.0001,circuit1480.qasm,0,1,1,✓,64
FK12,depolarising,0.0001,circuit7242.qasm,0,1,1,✓,54
FK12,depolarising,0.0001,circuit3047.qasm,2,1,1,✓,63
FK12,depolarising,0.0001,circuit7085.qasm,0,0,0,✓,34
FK12,depolarising,0.0001,circuit5028.qasm,4,0,0,✓,33
FK12,depolarising,0.005,circuit2696.qasm,69,1,1,✓,62
FK12,depolarising,0.005,circuit8043.qasm,69,1,0,✗,51
FK12,depolarising,0.005,circuit6124.qasm,66,1,0,✗,51
FK12,depolarising,0.0001,circuit5104.qasm,2,1,1,✓,67
FK12,depolarising,0.005,circuit5607.qasm,73,1,1,✓,56
FK12,depolarising,0.005,circuit1480.qasm,66,1,1,✓,59
FK12,depolarising,0.005,circuit2715.qasm,70,0,0,✓,46
FK12,depolarising,0.005,circuit7101.qasm,79,1,1,✓,57
FK12,depolarising,0.005,circuit7085.qasm,67,0,0,✓,40
FK12,depolarising,0.005,circuit2244.qasm,66,1,1,✓,59
FK12,depolarising,0.005,circuit6663.qasm,67,1,0,✗,52
FK12,depolarising,0.005,circuit2017.qasm,67,1,1,✓,57
FK12,depolarising,0.005,circuit5383.qasm,67,0,0,✓,38
FK12,depolarising,0.001,circuit3783.qasm,21,1,1,✓,70
FK12,depolarising,0.001,circuit2471.qasm,19,0,0,✓,37
FK12,depolarising,0.001,circuit0571.qasm,18,0,0,✓,44
FK12,depolarising,0.001,circuit3647.qasm,22,1,1,✓,62
FK12,depolarising,0.001,circuit5613.qasm,20,0,0,✓,38
FK12,depolarising,0.001,circuit9638.qasm,23,0,0,✓,35
FK12,depolarising,0.001,circuit3751.qasm,14,1,1,✓,64
FK12,depolarising,0.001,circuit9367.qasm,19,1,1,✓,59
FK12,depolarising,0.001,circuit2587.qasm,20,1,1,✓,59
FK12,depolarising,0.001,circuit3669.qasm,27,0,0,✓,29
FK12,depolarising,0.001,circuit0086.qasm,24,0,0,✓,38
FK12,depolarising,0.001,circuit0427.qasm,23,0,0,✓,42
FK12,depolarising,0.001,circuit4909.qasm,22,1,0,✗,50
FK12,depolarising,0.001,circuit0581.qasm,23,1,1,✓,64
FK12,depolarising,0.001,circuit2696.qasm,17,1,1,✓,65
FK12,depolarising,0.001,circuit6547.qasm,19,0,0,✓,39
FK12,depolarising,0.001,circuit4871.qasm,16,1,1,✓,67
FK12,depolarising,0.001,circuit6388.qasm,21,0,0,✓,35
FK12,depolarising,0.001,circuit2264.qasm,19,0,0,✓,40
FK12,depolarising,0.001,circuit4002.qasm,24,1,1,✓,67
FK12,depolarising,0.001,circuit4611.qasm,16,0,0,✓,31
FK12,depolarising,0.001,circuit0126.qasm,21,0,0,✓,40
FK12,depolarising,0.0027,circuit6124.qasm,47,0,0,✓,42
FK12,depolarising,0.0027,circuit5607.qasm,46,1,1,✓,60
FK12,depolarising,0.005,circuit4611.qasm,62,0,0,✓,43
FK12,depolarising,0.0027,circuit3647.qasm,44,1,1,✓,56
FK12,depolarising,0.0027,circuit2587.qasm,39,1,1,✓,58
FK12,depolarising,0.0027,circuit5613.qasm,54,0,0,✓,31
FK12,depolarising,0.0027,circuit0905.qasm,45,1,1,✓,60
FK12,depolarising,0.0027,circuit0302.qasm,49,1,1,✓,61
FK12,depolarising,0.0027,circuit0571.qasm,42,0,0,✓,44
FK12,depolarising,0.005,circuit0126.qasm,70,0,0,✓,33
FK12,depolarising,0.0027,circuit3669.qasm,49,0,0,✓,32
FK12,depolarising,0.001,circuit8043.qasm,21,0,0,✓,31
FK12,depolarising,0.001,circuit3387.qasm,21,1,1,✓,67
FK12,depolarising,0.001,circuit4932.qasm,18,1,1,✓,52
FK12,depolarising,0.0027,circuit9367.qasm,55,1,1,✓,57
FK12,depolarising,0.001,circuit6663.qasm,17,0,0,✓,34
FK12,depolarising,0.001,circuit5432.qasm,18,0,0,✓,31
FK12,depolarising,0.001,circuit7085.qasm,26,0,0,✓,41
FK12,depolarising,0.001,circuit8389.qasm,26,0,0,✓,34
FK12,depolarising,0.001,circuit2204.qasm,26,0,0,✓,36
FK12,depolarising,0.001,circuit8753.qasm,19,0,0,✓,37
FK12,depolarising,0.0027,circuit0255.qasm,49,0,0,✓,37
FK12,depolarising,0.001,circuit3840.qasm,16,0,0,✓,41
FK12,depolarising,0.001,circuit9081.qasm,27,1,1,✓,63
FK12,depolarising,0.0027,circuit2017.qasm,41,1,1,✓,65
FK12,depolarising,0.005,circuit7242.qasm,65,1,1,✓,51
FK12,depolarising,0.005,circuit3840.qasm,70,0,0,✓,40
FK12,depolarising,0.005,circuit1480.qasm,73,1,1,✓,60
FK12,depolarising,0.005,circuit0581.qasm,66,0,1,✗,45
FK12,depolarising,0.005,circuit1864.qasm,72,1,1,✓,60
FK12,depolarising,0.005,circuit4932.qasm,65,1,1,✓,58
FK12,depolarising,0.0027,circuit8556.qasm,52,0,0,✓,31
FK12,depolarising,0.005,circuit0730.qasm,68,1,1,✓,57
FK12,depolarising,0.005,circuit4909.qasm,75,0,0,✓,46
FK12,depolarising,0.0027,circuit9638.qasm,45,0,0,✓,44
FK12,depolarising,0.0027,circuit3751.qasm,56,1,1,✓,63
FK12,depolarising,0.001,circuit2017.qasm,23,1,1,✓,67
FK12,depolarising,0.001,circuit8433.qasm,24,0,0,✓,40
FK12,depolarising,0.001,circuit8556.qasm,25,0,0,✓,28
FK12,depolarising,0.001,circuit8725.qasm,20,0,0,✓,33
FK12,depolarising,0.001,circuit6104.qasm,24,0,0,✓,34
FK12,depolarising,0.001,circuit7197.qasm,22,1,1,✓,68
FK12,depolarising,0.0027,circuit7197.qasm,39,1,1,✓,69
FK12,depolarising,0.0027,circuit6104.qasm,50,0,0,✓,38
FK12,depolarising,0.005,circuit8556.qasm,64,0,0,✓,43
FK12,depolarising,0.005,circuit2017.qasm,73,1,1,✓,51
FK12,depolarising,0.005,circuit9081.qasm,74,0,1,✗,47
FK12,depolarising,0.0027,circuit0730.qasm,40,1,1,✓,57
FK12,depolarising,0.005,circuit5432.qasm,68,0,0,✓,39
FK12,depolarising,0.0027,circuit8725.qasm,43,0,0,✓,40
FK12,depolarising,0.005,circuit8389.qasm,82,0,0,✓,38
FK12,depolarising,0.005,circuit3751.qasm,63,1,1,✓,58
FK12,depolarising,0.0027,circuit8433.qasm,46,0,0,✓,40
FK12,depolarising,0.005,circuit2204.qasm,67,0,0,✓,41
FK12,depolarising,0.001,circuit8024.qasm,29,1,1,✓,60
FK12,depolarising,0.005,circuit2696.qasm,72,1,1,✓,54
FK12,depolarising,0.005,circuit6388.qasm,75,0,0,✓,38
FK12,depolarising,0.0027,circuit2264.qasm,50,0,0,✓,45
FK12,depolarising,0.0027,circuit6388.qasm,50,0,0,✓,41
FK12,depolarising,0.0027,circuit6547.qasm,39,0,0,✓,37
FK12,depolarising,0.0027,circuit2204.qasm,45,0,0,✓,35
FK12,depolarising,0.0027,circuit8389.qasm,44,0,0,✓,41
FK12,depolarising,0.005,circuit2264.qasm,69,0,0,✓,37
FK12,depolarising,0.005,circuit8024.qasm,67,1,1,✓,60
FK12,depolarising,0.005,circuit4002.qasm,69,1,1,✓,57
FK12,depolarising,0.005,circuit6547.qasm,70,0,0,✓,34
FK12,depolarising,0.005,circuit8753.qasm,62,0,0,✓,40
FK12,depolarising,0.0027,circuit2696.qasm,51,1,1,✓,62
FK12,depolarising,0.0027,circuit4871.qasm,48,1,1,✓,66
FK12,depolarising,0.0027,circuit4002.qasm,41,1,1,✓,61
FK12,depolarising,0.005,circuit4871.qasm,71,1,1,✓,59
FK12,depolarising,0.0027,circuit8024.qasm,51,1,1,✓,50
FK12,depolarising,0.0027,circuit8753.qasm,44,1,0,✗,53
FK12,depolarising,0.005,circuit0571.qasm,68,0,0,✓,45
FK12,depolarising,0.005,circuit2471.qasm,73,0,0,✓,41
FK12,depolarising,0.005,circuit9367.qasm,71,1,1,✓,65
FK12,depolarising,0.005,circuit0905.qasm,69,1,1,✓,62
FK12,depolarising,0.005,circuit7197.qasm,67,1,1,✓,63
FK12,depolarising,0.005,circuit0255.qasm,68,0,0,✓,42
FK12,depolarising,0.0027,circuit4611.qasm,54,0,0,✓,49
FK12,depolarising,0.0027,circuit4932.qasm,49,1,1,✓,58
FK12,depolarising,0.0027,circuit8043.qasm,46,0,0,✓,41
FK12,depolarising,0.001,circuit4099.qasm,15,1,1,✓,65
FK12,depolarising,0.0027,circuit3840.qasm,50,0,0,✓,34
FK12,depolarising,0.0027,circuit2419.qasm,46,1,1,✓,59
FK12,depolarising,0.005,circuit6124.qasm,72,0,0,✓,45
FK12,depolarising,0.0027,circuit1864.qasm,47,1,1,✓,70
FK12,depolarising,0.005,circuit0427.qasm,71,1,0,✗,52
FK12,depolarising,0.005,circuit5607.qasm,65,1,1,✓,62
FK12,depolarising,0.005,circuit3669.qasm,69,0,0,✓,46
FK12,depolarising,0.0027,circuit3387.qasm,45,1,1,✓,62
FK12,depolarising,0.005,circuit2587.qasm,67,1,1,✓,67
FK12,depolarising,0.005,circuit0086.qasm,64,0,0,✓,45
FK12,depolarising,0.005,circuit6104.qasm,69,0,0,✓,45
FK12,depolarising,0.005,circuit0302.qasm,64,1,1,✓,63
FK12,depolarising,0.005,circuit8725.qasm,72,0,0,✓,42
FK12,depolarising,0.001,circuit7242.qasm,20,1,1,✓,55
FK12,depolarising,0.001,circuit6124.qasm,25,0,0,✓,43
FK12,depolarising,0.0027,circuit9081.qasm,49,1,1,✓,63
FK12,depolarising,0.001,circuit0730.qasm,24,1,1,✓,58
FK12,depolarising,0.0027,circuit6663.qasm,50,0,0,✓,47
FK12,depolarising,0.005,circuit8043.qasm,70,0,0,✓,42
FK12,depolarising,0.005,circuit2419.qasm,78,1,1,✓,55
FK12,depolarising,0.0027,circuit7242.qasm,53,1,1,✓,61
FK12,depolarising,0.001,circuit1864.qasm,17,1,1,✓,63
FK12,depolarising,0.001,circuit2419.qasm,17,1,1,✓,51
FK12,depolarising,0.005,circuit9638.qasm,59,1,0,✗,57
FK12,depolarising,0.0027,circuit5432.qasm,48,0,0,✓,33
FK12,depolarising,0.005,circuit3783.qasm,74,1,1,✓,58
FK12,depolarising,0.001,circuit1480.qasm,23,1,1,✓,61
FK12,depolarising,0.0027,circuit0126.qasm,51,0,0,✓,27
FK12,depolarising,0.0027,circuit7085.qasm,45,0,0,✓,40
FK12,depolarising,0.005,circuit8433.qasm,73,0,0,✓,38
FK12,depolarising,0.005,circuit7085.qasm,64,0,0,✓,36
FK12,depolarising,0.005,circuit6663.qasm,67,0,0,✓,49
FK12,depolarising,0.0027,circuit1480.qasm,44,1,1,✓,61
FK12,depolarising,0.005,circuit3387.qasm,82,1,1,✓,62
FK12,depolarising,0.001,circuit3498.qasm,23,0,0,✓,41
FK12,depolarising,0.0027,circuit3783.qasm,53,1,1,✓,59
FK12,depolarising,0.0027,circuit0086.qasm,37,0,0,✓,32
FK12,depolarising,0.001,circuit5607.qasm,29,1,1,✓,63
FK12,depolarising,0.001,circuit0302.qasm,20,1,1,✓,65
FK12,depolarising,0.0027,circuit0581.qasm,45,1,1,✓,61
FK12,depolarising,0.0027,circuit4909.qasm,49,0,0,✓,42
FK12,depolarising,0.0027,circuit0427.qasm,48,0,0,✓,39
FK12,depolarising,0.0027,circuit2471.qasm,47,0,0,✓,27
FK12,depolarising,0.005,circuit5613.qasm,71,0,0,✓,38
FK12,depolarising,0.005,circuit3647.qasm,65,1,1,✓,61
FK12,depolarising,0.001,circuit3589.qasm,17,0,0,✓,44
FK12,depolarising,0.001,circuit2971.qasm,21,1,1,✓,64
FK12,depolarising,0.001,circuit1737.qasm,28,1,1,✓,58
FK12,depolarising,0.001,circuit5296.qasm,20,1,1,✓,56
FK12,depolarising,0.001,circuit5383.qasm,23,0,0,✓,36
FK12,depolarising,0.001,circuit5028.qasm,24,0,0,✓,33
FK12,depolarising,0.001,circuit0742.qasm,23,1,1,✓,63
FK12,depolarising,0.001,circuit8891.qasm,17,0,0,✓,39
FK12,depolarising,0.001,circuit0255.qasm,23,0,0,✓,37
FK12,depolarising,0.001,circuit0905.qasm,27,1,1,✓,57
FK12,depolarising,0.001,circuit8242.qasm,29,1,1,✓,61
FK12,depolarising,0.001,circuit0662.qasm,16,0,0,✓,36
FK12,depolarising,0.001,circuit4708.qasm,17,1,1,✓,65
FK12,depolarising,0.001,circuit8036.qasm,26,1,1,✓,62
FK12,depolarising,0.001,circuit4079.qasm,22,0,0,✓,47
FK12,depolarising,0.001,circuit9107.qasm,21,0,0,✓,20
FK12,depolarising,0.001,circuit7077.qasm,21,1,1,✓,51
FK12,depolarising,0.001,circuit8232.qasm,20,0,0,✓,30
FK12,depolarising,0.001,circuit8380.qasm,17,0,0,✓,41
FK12,depolarising,0.001,circuit6691.qasm,22,1,1,✓,61
FK12,depolarising,0.01,circuit6547.qasm,90,0,0,✓,46
FK12,depolarising,0.01,circuit4079.qasm,90,0,0,✓,45
FK12,depolarising,0.001,circuit5679.qasm,22,1,1,✓,56
FK12,depolarising,0.001,circuit9611.qasm,21,1,1,✓,71
FK12,depolarising,0.01,circuit6388.qasm,92,0,0,✓,41
FK12,depolarising,0.01,circuit8232.qasm,89,0,0,✓,42
FK12,depolarising,0.01,circuit9107.qasm,94,0,0,✓,37
FK12,depolarising,0.01,circuit2696.qasm,87,1,1,✓,62
FK12,depolarising,0.01,circuit4871.qasm,86,1,1,✓,52
FK12,depolarising,0.01,circuit7077.qasm,92,1,1,✓,57
FK12,depolarising,0.01,circuit8380.qasm,91,0,0,✓,44
FK12,depolarising,0.01,circuit2264.qasm,94,0,0,✓,46
FK12,depolarising,0.0027,circuit2343.qasm,47,0,0,✓,44
FK12,depolarising,0.0027,circuit3191.qasm,44,1,1,✓,70
FK12,depolarising,0.005,circuit5679.qasm,69,0,1,✗,41
FK12,depolarising,0.001,circuit5516.qasm,19,0,0,✓,42
FK12,depolarising,0.0027,circuit2971.qasm,40,1,1,✓,73
FK12,depolarising,0.0027,circuit0742.qasm,52,1,1,✓,58
FK12,depolarising,0.001,circuit9451.qasm,16,1,1,✓,65
FK12,depolarising,0.0027,circuit1737.qasm,42,1,1,✓,58
FK12,depolarising,0.001,circuit9803.qasm,13,0,0,✓,37
FK12,depolarising,0.001,circuit6474.qasm,22,1,1,✓,60
FK12,depolarising,0.0027,circuit8253.qasm,48,1,1,✓,54
FK12,depolarising,0.0027,circuit6067.qasm,47,1,1,✓,62
FK12,depolarising,0.0027,circuit7587.qasm,41,1,1,✓,70
FK12,depolarising,0.0027,circuit8891.qasm,53,0,0,✓,40
FK12,depolarising,0.0027,circuit3589.qasm,41,0,0,✓,39
FK12,depolarising,0.001,circuit7947.qasm,20,1,1,✓,70
FK12,depolarising,0.005,circuit9611.qasm,64,1,1,✓,58
FK12,depolarising,0.001,circuit2244.qasm,22,1,1,✓,70
FK12,depolarising,0.001,circuit2424.qasm,21,1,1,✓,59
FK12,depolarising,0.001,circuit3047.qasm,20,1,1,✓,69
FK12,depolarising,0.001,circuit2886.qasm,25,1,1,✓,68
FK12,depolarising,0.0027,circuit5028.qasm,45,0,0,✓,38
FK12,depolarising,0.001,circuit9678.qasm,19,1,1,✓,61
FK12,depolarising,0.001,circuit6734.qasm,16,1,1,✓,57
FK12,depolarising,0.01,circuit4002.qasm,90,1,1,✓,50
FK12,depolarising,0.01,circuit6691.qasm,93,1,1,✓,56
FK12,depolarising,0.005,circuit7101.qasm,65,1,1,✓,54
FK12,depolarising,0.005,circuit2715.qasm,66,0,0,✓,41
FK12,depolarising,0.0027,circuit8100.qasm,41,0,0,✓,38
FK12,depolarising,0.005,circuit6734.qasm,63,1,1,✓,55
FK12,depolarising,0.005,circuit5565.qasm,72,1,1,✓,61
FK12,depolarising,0.005,circuit3047.qasm,62,1,1,✓,63
FK12,depolarising,0.005,circuit8036.qasm,73,1,1,✓,60
FK12,depolarising,0.005,circuit8326.qasm,64,0,0,✓,42
FK12,depolarising,0.0027,circuit7799.qasm,44,0,0,✓,40
FK12,depolarising,0.01,circuit0126.qasm,91,0,0,✓,43
FK12,depolarising,0.001,circuit3191.qasm,17,1,1,✓,67
FK12,depolarising,0.001,circuit7587.qasm,16,1,1,✓,72
FK12,depolarising,0.005,circuit4708.qasm,69,1,1,✓,56
FK12,depolarising,0.0027,circuit5383.qasm,46,0,0,✓,37
FK12,depolarising,0.0027,circuit5296.qasm,44,1,1,✓,51
FK12,depolarising,0.001,circuit8100.qasm,20,0,0,✓,35
FK12,depolarising,0.001,circuit0499.qasm,22,1,1,✓,71
FK12,depolarising,0.001,circuit7799.qasm,16,0,0,✓,39
FK12,depolarising,0.001,circuit6424.qasm,15,0,0,✓,39
FK12,depolarising,0.0027,circuit5104.qasm,51,0,1,✗,48
FK12,depolarising,0.001,circuit1665.qasm,19,0,0,✓,45
FK12,depolarising,0.01,circuit9611.qasm,90,1,1,✓,55
FK12,depolarising,0.0027,circuit1665.qasm,60,0,0,✓,41
FK12,depolarising,0.005,circuit8100.qasm,69,0,0,✓,44
FK12,depolarising,0.005,circuit7799.qasm,78,0,0,✓,36
FK12,depolarising,0.001,circuit5104.qasm,27,1,1,✓,72
FK12,depolarising,0.005,circuit2424.qasm,67,1,1,✓,62
FK12,depolarising,0.0027,circuit8326.qasm,35,0,0,✓,42
FK12,depolarising,0.005,circuit5516.qasm,77,0,0,✓,49
FK12,depolarising,0.005,circuit9451.qasm,70,1,1,✓,59
FK12,depolarising,0.005,circuit5383.qasm,79,0,0,✓,46
FK12,depolarising,0.005,circuit6474.qasm,71,1,1,✓,63
FK12,depolarising,0.0027,circuit0499.qasm,43,1,1,✓,71
FK12,depolarising,0.0027,circuit6424.qasm,51,0,0,✓,32
FK12,depolarising,0.005,circuit8232.qasm,71,1,0,✗,52
FK12,depolarising,0.0027,circuit4079.qasm,57,0,0,✓,38
FK12,depolarising,0.005,circuit9107.qasm,66,0,0,✓,49
FK12,depolarising,0.0027,circuit8380.qasm,45,0,0,✓,35
FK12,depolarising,0.0027,circuit6474.qasm,49,1,1,✓,74
FK12,depolarising,0.005,circuit8579.qasm,59,1,1,✓,50
FK12,depolarising,0.0027,circuit9451.qasm,45,1,1,✓,59
FK12,depolarising,0.0027,circuit8232.qasm,52,0,0,✓,37
FK12,depolarising,0.005,circuit8380.qasm,67,0,0,✓,45
FK12,depolarising,0.005,circuit6691.qasm,80,1,1,✓,55
FK12,depolarising,0.005,circuit4079.qasm,74,0,0,✓,38
FK12,depolarising,0.005,circuit9803.qasm,65,0,0,✓,46
FK12,depolarising,0.0027,circuit7077.qasm,43,1,1,✓,64
FK12,depolarising,0.001,circuit8579.qasm,20,1,1,✓,60
FK12,depolarising,0.0027,circuit6691.qasm,46,1,1,✓,62
FK12,depolarising,0.0027,circuit8579.qasm,40,1,1,✓,60
FK12,depolarising,0.005,circuit7077.qasm,71,1,1,✓,54
FK12,depolarising,0.0027,circuit9107.qasm,52,0,0,✓,32
FK12,depolarising,0.0027,circuit9803.qasm,48,0,0,✓,35
FK12,depolarising,0.005,circuit3589.qasm,74,0,0,✓,44
FK12,depolarising,0.005,circuit3498.qasm,58,0,0,✓,41
FK12,depolarising,0.005,circuit5028.qasm,68,0,0,✓,37
FK12,depolarising,0.005,circuit8253.qasm,55,1,1,✓,63
FK12,depolarising,0.0027,circuit3047.qasm,44,1,1,✓,55
FK12,depolarising,0.005,circuit6067.qasm,72,1,1,✓,56
FK12,depolarising,0.0027,circuit5679.qasm,57,1,1,✓,60
FK12,depolarising,0.0027,circuit7947.qasm,49,1,1,✓,63
FK12,depolarising,0.0027,circuit4703.qasm,50,1,1,✓,59
FK12,depolarising,0.0027,circuit6734.qasm,51,0,1,✗,48
FK12,depolarising,0.0027,circuit5565.qasm,43,1,1,✓,64
FK12,depolarising,0.005,circuit2343.qasm,62,0,0,✓,46
FK12,depolarising,0.005,circuit3191.qasm,67,1,1,✓,56
FK12,depolarising,0.005,circuit5104.qasm,66,1,1,✓,62
FK12,depolarising,0.005,circuit1665.qasm,70,0,0,✓,37
FK12,depolarising,0.005,circuit8891.qasm,74,0,0,✓,45
FK12,depolarising,0.005,circuit0662.qasm,73,0,0,✓,45
FK12,depolarising,0.005,circuit7587.qasm,64,1,1,✓,57
FK12,depolarising,0.0027,circuit2244.qasm,56,1,1,✓,62
FK12,depolarising,0.005,circuit0742.qasm,61,1,1,✓,61
FK12,depolarising,0.005,circuit8242.qasm,68,1,1,✓,58
FK12,depolarising,0.005,circuit0499.qasm,69,1,1,✓,58
FK12,depolarising,0.005,circuit7947.qasm,70,1,1,✓,61
FK12,depolarising,0.001,circuit7101.qasm,24,1,1,✓,66
FK12,depolarising,0.001,circuit2343.qasm,20,0,0,✓,41
FK12,depolarising,0.0027,circuit2886.qasm,42,1,1,✓,59
FK12,depolarising,0.001,circuit8326.qasm,17,0,0,✓,49
FK12,depolarising,0.001,circuit4703.qasm,18,1,1,✓,67
FK12,depolarising,0.001,circuit5565.qasm,26,1,1,✓,64
FK12,depolarising,0.0027,circuit7101.qasm,43,1,1,✓,68
FK12,depolarising,0.005,circuit4703.qasm,73,1,1,✓,60
FK12,depolarising,0.0027,circuit2424.qasm,40,1,1,✓,53
FK12,depolarising,0.005,circuit5296.qasm,68,1,1,✓,59
FK12,depolarising,0.005,circuit4099.qasm,73,1,1,✓,57
FK12,depolarising,0.0027,circuit9611.qasm,49,1,1,✓,58
FK12,depolarising,0.001,circuit2715.qasm,19,0,0,✓,42
FK12,depolarising,0.0027,circuit5516.qasm,48,1,0,✗,54
FK12,depolarising,0.005,circuit2886.qasm,74,1,1,✓,57
FK12,depolarising,0.0027,circuit9678.qasm,47,1,1,✓,55
FK12,depolarising,0.005,circuit6424.qasm,63,0,0,✓,36
FK12,depolarising,0.005,circuit9678.qasm,62,0,1,✗,47
FK12,depolarising,0.005,circuit2244.qasm,69,1,1,✓,54
FK12,depolarising,0.0027,circuit2715.qasm,47,0,0,✓,41
FK12,depolarising,0.0027,circuit8242.qasm,48,1,1,✓,53
FK12,depolarising,0.0027,circuit4099.qasm,46,1,1,✓,59
